filename,fold,regions,hmean,precision,recall,gt_regions,det_num_char_gt,det_num_char_det,det_gran_score_recall,det_num_char_tp_recall,det_gran_score_precision,det_num_char_tp_precision,det_num_char_fp,num_splitted,num_merged,num_char_overlapped,original_split,stratum,gt_region_bin,small_text_bin,small_text_lt8_ratio,small_text_lt12_ratio,short_side_1024_median,aspect_long_short,brightness,contrast,blur_laplacian
drp.en_ko.in_house.selectstar_000003.jpg,2,88,0.982086420059204,0.9978586435317992,0.9668049812316896,89,482.0,467.0,1.0,467.0,1.0,467.0,0.0,1.0,1.0,0.0,train,train_w1_s0,1,0,0.01123595506,0.05617977528,19.92802734,1.333333333,0.5232558307,0.2654196951,3355.947756
drp.en_ko.in_house.selectstar_000005.jpg,3,94,0.9848952293395996,0.9791183471679688,0.9907407164573668,99,432.0,431.0,2.0,430.0,8.0,430.0,1.0,2.0,7.0,0.0,train,train_w1_s0,1,0,0.0,0.0303030303,20.19199219,1.777777778,0.5453535358,0.203891135,1455.051268
drp.en_ko.in_house.selectstar_000006.jpg,4,73,0.9443582892417908,0.9451696872711182,0.9435483813285828,57,372.0,383.0,20.0,371.0,9.0,371.0,10.0,10.0,7.0,2.0,train,train_w0_s1,0,1,0.0701754386,0.4736842105,13.38398132,1.333333333,0.5363244549,0.225990099,893.2840455
drp.en_ko.in_house.selectstar_000007.jpg,2,78,0.9954878687858582,0.9977426528930664,0.9932432174682616,76,444.0,443.0,1.0,442.0,0.0,442.0,1.0,1.0,0.0,0.0,val,val_w0_s0,0,0,0.02631578947,0.05263157895,23.9239975,1.333333333,0.6412851969,0.1882301469,3755.406663
drp.en_ko.in_house.selectstar_000008.jpg,0,164,0.9813517332077026,0.9862671494483948,0.9764851331710817,162,808.0,801.0,4.0,793.0,3.0,793.0,8.0,4.0,2.0,0.0,train,train_w4_s0,4,0,0.03703703704,0.09259259259,14.7359848,3.216080402,0.7421843207,0.1308807616,2603.06834
drp.en_ko.in_house.selectstar_000009.jpg,1,136,0.9740663170814514,0.9821428656578064,0.96612149477005,142,856.0,840.0,3.0,830.0,5.0,830.0,7.0,3.0,5.0,3.0,train,train_w3_s1,3,1,0.1267605634,0.2042253521,15.99620972,1.333333333,0.4977501763,0.171989309,1258.084798
drp.en_ko.in_house.selectstar_000010.jpg,3,75,0.9583178162574768,0.9249329566955566,0.9942029118537904,71,345.0,373.0,2.0,345.0,0.0,345.0,28.0,2.0,0.0,0.0,train,train_w0_s0,0,0,0.01408450704,0.04225352113,22.90397949,1.777777778,0.590214615,0.2242285183,1225.827067
drp.en_ko.in_house.selectstar_000011.jpg,4,126,0.9982284903526306,0.9982269406318665,0.9982300996780396,127,565.0,564.0,0.0,564.0,1.0,564.0,0.0,0.0,1.0,0.0,train,train_w3_s1,3,1,0.07086614173,0.157480315,15.54341888,1.333333333,0.5208255543,0.2024783767,1564.872968
drp.en_ko.in_house.selectstar_000012.jpg,0,108,1.0,1.0,1.0,108,479.0,479.0,0.0,479.0,0.0,479.0,0.0,0.0,0.0,0.0,train,train_w2_s0,2,0,0.0,0.09259259259,15.36800232,1.66449935,0.6044097255,0.2905989308,1764.488345
drp.en_ko.in_house.selectstar_000014.jpg,1,87,1.0,1.0,1.0,87,450.0,450.0,0.0,450.0,0.0,450.0,0.0,0.0,0.0,0.0,train,train_w0_s1,0,1,0.01149425287,0.1379310345,20.31999512,1.333333333,0.5133313347,0.2104138914,1392.336871
drp.en_ko.in_house.selectstar_000015.jpg,2,112,0.997485339641571,0.9949832558631896,1.0,111,595.0,598.0,0.0,595.0,0.0,595.0,3.0,0.0,0.0,0.0,train,train_w2_s0,2,0,0.02702702703,0.09009009009,20.91410675,1.0,0.6671128067,0.1109651064,1050.603405
drp.en_ko.in_house.selectstar_000016.jpg,4,77,0.9133024215698242,0.977337121963501,0.8571428656578064,71,399.0,353.0,3.0,345.0,0.0,345.0,8.0,3.0,0.0,0.0,train,train_w0_s0,0,0,0.01408450704,0.0985915493,22.69514313,1.333333333,0.5795644723,0.2894608945,1477.625876
drp.en_ko.in_house.selectstar_000019.jpg,0,78,0.9488392472267152,0.9656084775924684,0.9326424598693848,73,386.0,378.0,7.0,367.0,2.0,367.0,11.0,7.0,2.0,0.0,train,train_w0_s0,0,0,0.01369863014,0.1095890411,21.71999512,1.333333333,0.6632657519,0.1767406599,1317.229291
drp.en_ko.in_house.selectstar_000020.jpg,1,72,0.9049645066261292,0.9300291538238524,0.8812154531478882,71,362.0,343.0,1.0,320.0,1.0,320.0,22.0,1.0,1.0,1.0,train,train_w0_s0,0,0,0.0,0.04225352113,22.7062561,1.333333333,0.5502045875,0.2887046365,4419.401121
drp.en_ko.in_house.selectstar_000021.jpg,3,101,0.906566321849823,0.8452655673027039,0.977453589439392,100,754.0,866.0,15.0,752.0,20.0,752.0,17.0,14.0,6.0,97.0,train,train_w1_s1,1,1,0.04,0.14,19.99999847,1.333333333,0.5480838751,0.2787347925,3567.200313
drp.en_ko.in_house.selectstar_000022.jpg,2,123,0.9758774638175964,0.9825673699378968,0.9692780375480652,139,651.0,631.0,0.0,631.0,11.0,631.0,0.0,0.0,11.0,0.0,train,train_w3_s0,3,0,0.02877697842,0.07913669065,16.83999023,1.333333333,0.6076173271,0.2422645633,3727.514289
drp.en_ko.in_house.selectstar_000023.jpg,4,151,0.9920817017555236,0.9855642914772034,0.9986859560012816,160,761.0,762.0,1.0,761.0,10.0,761.0,0.0,1.0,9.0,1.0,train,train_w4_s1,4,1,0.10625,0.23125,13.32000732,1.0,0.563385653,0.1505368822,2119.744829
drp.en_ko.in_house.selectstar_000024.jpg,2,83,0.9732824563980104,0.9532710313796996,0.9941520690917968,75,513.0,535.0,0.0,510.0,0.0,510.0,25.0,0.0,0.0,0.0,train,train_w0_s0,0,0,0.01333333333,0.08,22.23518524,1.333333333,0.5781334971,0.2481186967,3623.805681
drp.en_ko.in_house.selectstar_000026.jpg,3,90,0.9386619329452516,0.8990610241889954,0.9819121360778807,85,387.0,426.0,4.0,384.0,1.0,384.0,42.0,4.0,1.0,0.0,train,train_w0_s1,0,1,0.05882352941,0.1411764706,18.43203125,1.333333333,0.603104635,0.1652751255,1643.09284
drp.en_ko.in_house.selectstar_000027.jpg,0,124,0.997808575630188,0.9970802664756776,0.9985380172729492,124,684.0,685.0,1.0,684.0,1.0,684.0,0.0,1.0,1.0,1.0,train,train_w3_s1,3,1,0.01612903226,0.1612903226,16.7089859,1.777777778,0.6014907471,0.1727890613,2574.64648
drp.en_ko.in_house.selectstar_000028.jpg,0,63,0.981065273284912,0.9923076629638672,0.9700748324394226,66,401.0,390.0,0.0,389.0,2.0,389.0,1.0,0.0,2.0,0.0,train,train_w0_s1,0,1,0.0,0.1515151515,25.57999268,1.333333333,0.624093987,0.1088075376,1494.233959
drp.en_ko.in_house.selectstar_000030.jpg,0,107,0.9446561932563782,0.9614197611808776,0.9284671545028688,127,685.0,648.0,1.0,637.0,14.0,637.0,11.0,1.0,9.0,0.0,val,val_w3_s0,3,0,0.02362204724,0.1181102362,24.76796875,1.380798274,0.6919521671,0.1814093123,6491.233795
drp.en_ko.in_house.selectstar_000032.jpg,1,137,0.931032419204712,0.9327983856201172,0.9292730689048768,155,1018.0,997.0,14.0,960.0,30.0,960.0,16.0,6.0,21.0,21.0,val,val_w4_s1,4,1,0.135483871,0.2903225806,13.43999481,1.33472367,0.6285691804,0.1704633896,1112.182203
drp.en_ko.in_house.selectstar_000033.jpg,1,132,0.9680110216140748,0.9890453815460204,0.9478527903556824,122,652.0,639.0,21.0,639.0,7.0,639.0,0.0,7.0,4.0,0.0,train,train_w2_s0,2,0,0.06557377049,0.1229508197,16.05599365,1.333333333,0.7082300722,0.1128602883,2156.61381
drp.en_ko.in_house.selectstar_000034.jpg,3,6,0.0467213094234466,0.6785714030265808,0.0241935476660728,134,744.0,28.0,2.0,20.0,1.0,20.0,5.0,1.0,1.0,3.0,train,train_w3_s0,3,0,0.007462686567,0.07462686567,23.48829422,1.333333333,0.6725340201,0.0825432302,1383.031855
drp.en_ko.in_house.selectstar_000036.jpg,3,116,0.8588091135025024,0.9301919937133788,0.7976012229919434,133,667.0,573.0,2.0,534.0,1.0,534.0,39.0,1.0,1.0,0.0,train,train_w3_s1,3,1,0.05263157895,0.1578947368,14.1536499,2.074554295,0.684034114,0.1230560367,2899.809005
drp.en_ko.in_house.selectstar_000037.jpg,4,100,0.9522953033447266,0.9184210300445556,0.9887640476226808,101,356.0,380.0,0.0,352.0,3.0,352.0,28.0,0.0,3.0,0.0,train,train_w1_s1,1,1,0.1188118812,0.2673267327,15.42397461,1.777777778,0.607085929,0.1762145828,3058.411765
drp.en_ko.in_house.selectstar_000038.jpg,1,119,0.9462531208992004,0.9447982907295228,0.9477124214172364,103,459.0,471.0,11.0,446.0,1.0,446.0,24.0,1.0,1.0,1.0,train,train_w1_s0,1,0,0.0,0.02912621359,25.11999512,1.333333333,0.6108077903,0.2097568759,4379.880109
drp.en_ko.in_house.selectstar_000039.jpg,3,120,0.9971509575843812,1.0,0.994318187236786,118,528.0,527.0,2.0,527.0,0.0,527.0,0.0,2.0,0.0,0.0,train,train_w2_s0,2,0,0.06779661017,0.1101694915,18.66398926,1.777777778,0.5661634657,0.2352735239,1964.092145
drp.en_ko.in_house.selectstar_000040.jpg,2,162,0.9389504194259644,0.920781910419464,0.9578503966331482,182,949.0,972.0,17.0,926.0,31.0,926.0,1.0,14.0,11.0,45.0,train,train_w4_s1,4,1,0.1648351648,0.3021978022,13.14800873,1.333333333,0.5522808599,0.1674098098,2006.782985
drp.en_ko.in_house.selectstar_000041.jpg,4,111,0.9881683588027954,0.9782244563102722,0.998316526412964,119,594.0,597.0,1.0,594.0,10.0,594.0,2.0,1.0,3.0,1.0,train,train_w2_s1,2,1,0.05882352941,0.2100840336,18.44000549,1.333333333,0.5165920083,0.2047173208,1994.154851
drp.en_ko.in_house.selectstar_000042.jpg,2,85,0.9251139760017396,0.8919708132743835,0.9608150720596312,81,638.0,685.0,12.0,625.0,14.0,625.0,25.0,8.0,6.0,35.0,train,train_w0_s1,0,1,0.08641975309,0.1604938272,18.50400391,2.115702479,0.6294877565,0.1462265336,2520.919865
drp.en_ko.in_house.selectstar_000043.jpg,4,142,0.9642025232315063,0.9776286482810974,0.95114004611969,147,921.0,894.0,6.0,882.0,8.0,882.0,12.0,5.0,7.0,0.0,train,train_w4_s1,4,1,0.2380952381,0.3741496599,13.6880127,1.777777778,0.7356085484,0.1151115723,2071.031798
drp.en_ko.in_house.selectstar_000044.jpg,0,94,0.9196799397468568,0.8601252436637878,0.988095223903656,92,420.0,479.0,4.0,419.0,7.0,419.0,59.0,4.0,4.0,1.0,train,train_w1_s1,1,1,0.02173913043,0.1413043478,18.7239975,1.777777778,0.5921487247,0.1911518314,2780.465376
drp.en_ko.in_house.selectstar_000045.jpg,1,92,0.9875518679618835,0.9754098653793336,1.0,94,602.0,610.0,0.0,602.0,7.0,602.0,8.0,0.0,5.0,0.0,train,train_w1_s1,1,1,0.1382978723,0.2553191489,18.80400238,1.333333333,0.5189893735,0.2011613017,2012.653433
drp.en_ko.in_house.selectstar_000046.jpg,0,102,0.9949882626533508,0.99426931142807,0.995708167552948,104,699.0,698.0,1.0,697.0,3.0,697.0,0.0,1.0,2.0,1.0,val,val_w1_s1,1,1,0.009615384615,0.1634615385,21.49954224,1.391304348,0.7286132396,0.1010334219,1546.579579
drp.en_ko.in_house.selectstar_000047.jpg,1,123,0.9756184220314026,0.9626556038856506,0.9889349937438964,141,723.0,723.0,2.0,717.0,21.0,717.0,3.0,2.0,12.0,3.0,train,train_w3_s0,3,0,0.08510638298,0.09929078014,16.67197266,1.333333333,0.5870439118,0.1511606881,1632.389049
drp.en_ko.in_house.selectstar_000048.jpg,3,103,0.8538862466812134,0.9471890926361084,0.7773167490959167,113,723.0,587.0,1.0,563.0,7.0,563.0,24.0,1.0,4.0,0.0,train,train_w2_s1,2,1,0.1504424779,0.203539823,17.65289764,1.333333333,0.5301035364,0.2287118443,2036.928131
drp.en_ko.in_house.selectstar_000049.jpg,2,145,0.9593904614448548,0.959752321243286,0.9590288400650024,156,659.0,646.0,2.0,634.0,14.0,634.0,10.0,2.0,12.0,2.0,train,train_w4_s1,4,1,0.2051282051,0.4294871795,12.52873611,1.333333333,0.5100043602,0.1949876739,1722.857992
drp.en_ko.in_house.selectstar_000050.jpg,4,107,0.9766082167625428,1.0,0.954285740852356,106,525.0,504.0,3.0,504.0,0.0,504.0,0.0,3.0,0.0,0.0,train,train_w1_s0,1,0,0.0,0.02830188679,21.99999695,1.333333333,0.516829467,0.2895654278,1112.356803
drp.en_ko.in_house.selectstar_000051.jpg,2,114,0.9527979493141174,0.9770867228507996,0.9296875,105,640.0,611.0,2.0,597.0,0.0,597.0,13.0,2.0,0.0,1.0,train,train_w1_s1,1,1,0.02857142857,0.1904761905,19.44909821,1.333333333,0.4953899708,0.2700749628,2202.376383
drp.en_ko.in_house.selectstar_000052.jpg,1,130,0.928016483783722,0.8761160969734192,0.9864531755447388,142,812.0,896.0,10.0,811.0,26.0,811.0,7.0,10.0,7.0,78.0,train,train_w4_s0,4,0,0.01408450704,0.1126760563,19.35411301,1.333333333,0.613331973,0.2157349819,4251.686032
drp.en_ko.in_house.selectstar_000053.jpg,0,59,1.0,1.0,1.0,59,301.0,301.0,0.0,301.0,0.0,301.0,0.0,0.0,0.0,0.0,train,train_w0_s1,0,1,0.08474576271,0.1355932203,20.46401062,1.333333333,0.5149393917,0.2019727835,813.1891682
drp.en_ko.in_house.selectstar_000054.jpg,3,129,0.9236947298049928,0.9663865566253662,0.8846153616905212,124,910.0,833.0,0.0,805.0,0.0,805.0,28.0,0.0,0.0,0.0,train,train_w3_s1,3,1,0.08064516129,0.2661290323,16.61999512,1.71352075,0.688158701,0.2000934836,2756.435367
drp.en_ko.in_house.selectstar_000055.jpg,0,68,0.5520642399787903,0.560606062412262,0.5437787771224976,96,434.0,396.0,66.0,302.0,80.0,302.0,8.0,30.0,27.0,86.0,train,train_w1_s0,1,0,0.0,0.04166666667,22.15654984,1.189591078,0.6165068008,0.2524445738,356.7094173
drp.en_ko.in_house.selectstar_000056.jpg,3,144,0.9273061156272888,0.9138888716697692,0.9411231875419616,196,1104.0,1080.0,16.0,1055.0,68.0,1055.0,6.0,11.0,30.0,19.0,val,val_w4_s1,4,1,0.306122449,0.5306122449,11.93998947,1.333333333,0.5131209828,0.1883264074,1628.352339
drp.en_ko.in_house.selectstar_000057.jpg,0,93,0.9569510221481324,0.9444444179534912,0.9697933197021484,129,629.0,612.0,1.0,611.0,33.0,611.0,0.0,1.0,23.0,1.0,train,train_w3_s0,3,0,0.01550387597,0.09302325581,20.73858185,1.333333333,0.5449725382,0.2652578871,1490.097586
drp.en_ko.in_house.selectstar_000058.jpg,4,135,0.9782723784446716,0.993127167224884,0.9638554453849792,115,581.0,582.0,18.0,578.0,0.0,578.0,4.0,10.0,0.0,0.0,val,val_w2_s0,2,0,0.0347826087,0.09565217391,22.8,1.333333333,0.627388928,0.1065882866,1745.503525
drp.en_ko.in_house.selectstar_000059.jpg,1,89,0.9703357815742492,0.9904761910438538,0.9509981870651244,94,551.0,525.0,0.0,524.0,4.0,524.0,1.0,0.0,3.0,0.0,train,train_w1_s1,1,1,0.03191489362,0.1914893617,18.52799988,1.333333333,0.5355193892,0.2727317466,2425.233315
drp.en_ko.in_house.selectstar_000060.jpg,1,113,0.9947916865348816,0.9948052167892456,0.9947780966758728,111,383.0,385.0,2.0,383.0,0.0,383.0,0.0,2.0,0.0,2.0,train,train_w2_s1,2,1,0.01801801802,0.1621621622,17.96801453,1.333333333,0.5874268575,0.1698218437,3631.105717
drp.en_ko.in_house.selectstar_000061.jpg,2,90,0.978675663471222,0.9582417607307434,1.0,82,436.0,455.0,0.0,436.0,0.0,436.0,19.0,0.0,0.0,0.0,train,train_w0_s0,0,0,0.0,0.01219512195,27.58400879,1.364605544,0.5409943832,0.1189356423,2301.182607
drp.en_ko.in_house.selectstar_000062.jpg,0,98,0.9283875823020936,0.927066445350647,0.9297124743461608,110,626.0,617.0,7.0,589.0,17.0,589.0,0.0,7.0,10.0,28.0,train,train_w2_s1,2,1,0.09090909091,0.1545454545,18.97901459,1.333333333,0.5123191484,0.2630534831,2438.605911
drp.en_ko.in_house.selectstar_000063.jpg,3,103,0.9912065863609314,0.9878706336021424,0.9945651888847352,101,736.0,742.0,4.0,736.0,3.0,736.0,5.0,3.0,3.0,1.0,train,train_w1_s1,1,1,0.0198019802,0.1386138614,20.51199646,1.428571429,0.5756483887,0.2100800176,3164.992414
drp.en_ko.in_house.selectstar_000064.jpg,2,104,0.9806651473045348,0.9984251856803894,0.9635258316993712,106,658.0,635.0,0.0,634.0,0.0,634.0,1.0,0.0,0.0,0.0,val,val_w2_s0,2,0,0.01886792453,0.1226415094,17.81199493,1.876832845,0.7078128647,0.1886974716,3738.144095
drp.en_ko.in_house.selectstar_000065.jpg,4,129,0.9993722438812256,1.0,0.998745322227478,129,797.0,796.0,0.0,796.0,0.0,796.0,0.0,0.0,0.0,0.0,train,train_w3_s1,3,1,0.06201550388,0.1705426357,19.17600098,1.896296296,0.6658868067,0.1675180029,2106.524248
drp.en_ko.in_house.selectstar_000066.jpg,3,96,0.9765769839286804,0.9697428345680236,0.9835082292556764,112,667.0,661.0,1.0,657.0,16.0,657.0,3.0,1.0,3.0,1.0,train,train_w2_s1,2,1,0.09821428571,0.2767857143,17.61671524,1.71352075,0.5845150194,0.2009725493,3448.863142
drp.en_ko.in_house.selectstar_000067.jpg,4,88,0.961439311504364,0.9508928656578064,0.9722222089767456,81,432.0,448.0,7.0,427.0,1.0,427.0,17.0,5.0,1.0,4.0,val,val_w0_s0,0,0,0.0,0.02469135802,27.27484131,1.272365805,0.4965735622,0.06795386826,654.9185268
drp.en_ko.in_house.selectstar_000068.jpg,1,134,0.9604677557945251,0.970535695552826,0.9506065845489502,145,1154.0,1120.0,1.0,1098.0,11.0,1098.0,22.0,1.0,8.0,0.0,train,train_w4_s1,4,1,0.1724137931,0.2206896552,14.6388382,1.777777778,0.3620758655,0.2206260898,2273.421954
drp.en_ko.in_house.selectstar_000069.jpg,0,125,0.984178364276886,0.9715505242347716,0.9971387982368468,139,699.0,703.0,2.0,699.0,16.0,699.0,0.0,2.0,7.0,4.0,train,train_w3_s1,3,1,0.1510791367,0.2374100719,14.46401367,2.071197411,0.6167468569,0.2123134556,2632.358535
drp.en_ko.in_house.selectstar_000070.jpg,4,103,0.9798600673675536,0.9812138676643372,0.9785100221633912,107,698.0,692.0,8.0,691.0,12.0,691.0,0.0,7.0,11.0,1.0,train,train_w2_s1,2,1,0.07476635514,0.1588785047,21.45837402,1.333333333,0.6132772408,0.1541921914,3508.096738
drp.en_ko.in_house.selectstar_000071.jpg,3,84,0.953944206237793,0.96221661567688,0.9458128213882446,79,406.0,397.0,0.0,384.0,2.0,384.0,13.0,0.0,2.0,0.0,train,train_w0_s0,0,0,0.0,0.06329113924,24.41273346,1.333333333,0.6183646807,0.1534950886,1706.496173
drp.en_ko.in_house.selectstar_000072.jpg,2,96,0.9296830892562866,0.9418070316314696,0.9178674221038818,122,694.0,653.0,4.0,641.0,26.0,641.0,11.0,4.0,17.0,1.0,train,train_w2_s0,2,0,0.02459016393,0.1147540984,16.96116867,1.333333333,0.4965758679,0.2833362813,837.6483312
drp.en_ko.in_house.selectstar_000073.jpg,1,116,0.978967308998108,0.9780033826828004,0.9799330830574036,123,598.0,591.0,0.0,586.0,8.0,586.0,5.0,0.0,6.0,0.0,train,train_w3_s1,3,1,0.08130081301,0.162601626,19.76800232,1.333333333,0.5315164005,0.2764877099,4564.791077
drp.en_ko.in_house.selectstar_000075.jpg,4,88,1.0,1.0,1.0,88,461.0,461.0,0.0,461.0,0.0,461.0,0.0,0.0,0.0,0.0,train,train_w0_s0,0,0,0.0,0.07954545455,22.53337784,1.333333333,0.6659048442,0.1070457942,1834.815107
drp.en_ko.in_house.selectstar_000077.jpg,0,89,0.9939758777618408,0.9880239367485046,1.0,88,495.0,501.0,0.0,495.0,0.0,495.0,6.0,0.0,0.0,0.0,train,train_w0_s0,0,0,0.01136363636,0.05681818182,20.72795258,2.180579216,0.6567462258,0.2317014044,2910.536269
drp.en_ko.in_house.selectstar_000078.jpg,2,120,0.9819969534873962,0.9818511605262756,0.9821428656578064,131,560.0,551.0,1.0,551.0,10.0,551.0,0.0,1.0,8.0,0.0,train,train_w3_s1,3,1,0.08396946565,0.2213740458,14.83951416,1.777777778,0.3450665775,0.2237086539,1229.263059
drp.en_ko.in_house.selectstar_000079.jpg,2,93,0.918295919895172,0.8850574493408203,0.9541284441947936,96,327.0,348.0,0.0,312.0,4.0,312.0,36.0,0.0,4.0,0.0,train,train_w1_s1,1,1,0.03125,0.1354166667,17.02415619,1.777777778,0.546617163,0.2088752543,2001.168632
drp.en_ko.in_house.selectstar_000080.jpg,3,95,0.880593478679657,0.8602150678634644,0.901960790157318,94,357.0,372.0,2.0,324.0,4.0,324.0,48.0,1.0,4.0,0.0,train,train_w1_s0,1,0,0.04255319149,0.1276595745,19.73228989,1.343126967,0.6592765346,0.1341231885,1540.285775
drp.en_ko.in_house.selectstar_000081.jpg,1,82,0.9337113499641418,0.8973104953765869,0.9731903672218324,76,373.0,409.0,9.0,372.0,5.0,372.0,33.0,8.0,5.0,4.0,train,train_w0_s0,0,0,0.01315789474,0.06578947368,24.5,1.333333333,0.600194754,0.1527365486,1924.403569
drp.en_ko.in_house.selectstar_000082.jpg,4,132,0.9620682001113892,0.9724770784378052,0.9518796801567078,124,665.0,654.0,12.0,645.0,9.0,645.0,7.0,6.0,9.0,2.0,val,val_w3_s1,3,1,0.02419354839,0.185483871,19.49998627,1.333333333,0.5930010029,0.1641677998,2558.160554
drp.en_ko.in_house.selectstar_000083.jpg,3,153,0.9797897934913636,0.9742268323898317,0.9854166507720948,152,960.0,970.0,12.0,958.0,13.0,958.0,4.0,9.0,12.0,8.0,train,train_w4_s1,4,1,0.1184210526,0.1578947368,16.23887558,1.333333333,0.5790318707,0.2399664762,5093.260742
drp.en_ko.in_house.selectstar_000084.jpg,4,126,0.9600579142570496,0.9455388188362122,0.975029706954956,129,841.0,863.0,14.0,834.0,18.0,834.0,4.0,13.0,9.0,25.0,train,train_w3_s1,3,1,0.09302325581,0.2015503876,14.71035004,1.777777778,0.3546444164,0.2175269843,2170.538045
drp.en_ko.in_house.selectstar_000085.jpg,0,107,0.9814831018447876,0.9728000164031982,0.9903225898742676,110,620.0,625.0,4.0,618.0,10.0,618.0,6.0,3.0,4.0,1.0,train,train_w2_s1,2,1,0.1818181818,0.2363636364,16.54930496,1.333333333,0.5903383542,0.08122303929,524.3221326
drp.en_ko.in_house.selectstar_000086.jpg,1,72,0.912242352962494,0.8907956480979919,0.9347471594810486,77,613.0,641.0,6.0,579.0,8.0,579.0,0.0,5.0,3.0,62.0,train,train_w0_s0,0,0,0.0,0.09090909091,25.53546143,1.49882904,0.6576604335,0.1360429589,1517.960321
drp.en_ko.in_house.selectstar_000087.jpg,3,112,0.9877544045448304,0.9774696826934814,0.99825781583786,119,574.0,577.0,0.0,573.0,9.0,573.0,4.0,0.0,8.0,0.0,train,train_w2_s0,2,0,0.02521008403,0.1176470588,21.01598816,1.333333333,0.597373015,0.1594352364,2436.186911
drp.en_ko.in_house.selectstar_000088.jpg,4,122,0.9969666600227356,1.0,0.9939516186714172,121,496.0,494.0,1.0,494.0,0.0,494.0,0.0,1.0,0.0,0.0,train,train_w2_s0,2,0,0.0,0.07438016529,20.22705688,1.777777778,0.5536823215,0.229215669,2775.601908
drp.en_ko.in_house.selectstar_000089.jpg,0,79,0.888784646987915,0.847953200340271,0.933747410774231,96,483.0,513.0,12.0,463.0,28.0,463.0,8.0,12.0,7.0,42.0,train,train_w1_s1,1,1,0.02083333333,0.1770833333,21.16832581,1.333333333,0.5604121788,0.3216819028,960.9921668
drp.en_ko.in_house.selectstar_000090.jpg,2,86,0.9857369661331176,0.971875011920929,1.0,93,319.0,320.0,0.0,319.0,8.0,319.0,1.0,0.0,7.0,0.0,train,train_w1_s0,1,0,0.0752688172,0.1290322581,20.47199402,1.777777778,0.5865392082,0.2123066845,2508.736992
drp.en_ko.in_house.selectstar_000091.jpg,1,108,1.0,1.0,1.0,108,475.0,475.0,0.0,475.0,0.0,475.0,0.0,0.0,0.0,0.0,train,train_w2_s0,2,0,0.0,0.1203703704,20.34910278,1.823361823,0.6512808226,0.2043483452,1043.396022
drp.en_ko.in_house.selectstar_000092.jpg,2,88,0.9905688762664796,0.9976303577423096,0.9836065769195556,86,427.0,422.0,1.0,421.0,0.0,421.0,1.0,1.0,0.0,0.0,train,train_w0_s0,0,0,0.0,0.04651162791,26.12000732,1.355932203,0.5739550305,0.207862169,2853.52415
drp.en_ko.in_house.selectstar_000093.jpg,4,150,0.9704200029373168,0.9711712002754213,0.9696699380874634,162,1121.0,1110.0,9.0,1096.0,18.0,1096.0,10.0,3.0,17.0,4.0,train,train_w4_s1,4,1,0.1234567901,0.1543209877,14.07198486,1.777777778,0.3503388183,0.2207806482,2158.006497
drp.en_ko.in_house.selectstar_000094.jpg,1,106,0.9519572854042052,0.9477234482765198,0.9562289714813232,110,594.0,593.0,3.0,571.0,9.0,571.0,10.0,3.0,4.0,12.0,train,train_w2_s1,2,1,0.1545454545,0.2272727273,16.38370209,1.333333333,0.5862530877,0.07969094143,498.8664864
drp.en_ko.in_house.selectstar_000095.jpg,4,105,0.9791098833084106,0.9981481432914734,0.9607843160629272,105,561.0,540.0,0.0,539.0,0.0,539.0,1.0,0.0,0.0,0.0,train,train_w1_s1,1,1,0.02857142857,0.1428571429,21.30653839,1.303462322,0.6124992789,0.1822776471,1736.991652
drp.en_ko.in_house.selectstar_000096.jpg,0,105,0.9944358468055724,0.9907578825950624,0.9981412887573242,105,538.0,541.0,0.0,537.0,1.0,537.0,4.0,0.0,1.0,0.0,train,train_w1_s0,1,0,0.0,0.0,29.1385376,1.35021097,0.6126712129,0.2035513039,2218.850841
drp.en_ko.in_house.selectstar_000097.jpg,3,52,0.987645149230957,0.9925373196601868,0.9828009605407716,53,407.0,402.0,0.0,400.0,1.0,400.0,2.0,0.0,1.0,0.0,train,train_w0_s1,0,1,0.07547169811,0.1509433962,19.15601196,1.777777778,0.5521066038,0.1927925078,2648.850252
drp.en_ko.in_house.selectstar_000098.jpg,2,113,0.9953234791755676,0.9953271150588988,0.9953197836875916,111,641.0,642.0,1.0,639.0,0.0,639.0,3.0,1.0,0.0,0.0,train,train_w2_s1,2,1,0.02702702703,0.2072072072,17.99277649,1.333333333,0.5954247967,0.1599279814,1413.864235
drp.en_ko.in_house.selectstar_000099.jpg,1,89,0.9804511070251464,0.9616519212722778,1.0,95,333.0,339.0,0.0,333.0,7.0,333.0,6.0,0.0,6.0,0.0,train,train_w1_s0,1,0,0.02105263158,0.1157894737,17.36512604,1.777777778,0.5330679168,0.2131281357,1960.983371
drp.en_ko.in_house.selectstar_000100.jpg,3,83,0.9840078949928284,0.980119287967682,0.9879275560379028,80,497.0,503.0,2.0,493.0,0.0,493.0,9.0,2.0,0.0,1.0,train,train_w0_s0,0,0,0.0125,0.05,18.52000732,1.333333333,0.5850508347,0.08356863898,737.1145381
drp.en_ko.in_house.selectstar_000101.jpg,0,120,0.9637877345085144,0.9683655500411988,0.959252953529358,136,589.0,569.0,3.0,568.0,17.0,568.0,1.0,3.0,14.0,0.0,train,train_w3_s1,3,1,0.1838235294,0.4264705882,12.2749012,1.777777778,0.3258065683,0.2126248442,1021.805721
