filename,hmean,precision,recall,gt_regions,pred_regions
drp.en_ko.in_house.selectstar_001380.jpg,0.9848342537879944,0.9899749159812927,0.9797468185424805,94,104
drp.en_ko.in_house.selectstar_002232.jpg,0.9849119782447815,0.9792147874832153,0.9906759858131409,132,132
drp.en_ko.in_house.selectstar_002506.jpg,0.9849860668182373,0.9833333492279053,0.9866443872451782,134,135
drp.en_ko.in_house.selectstar_003165.jpg,0.9850010275840759,0.9786324501037598,0.9914529919624329,63,60
drp.en_ko.in_house.selectstar_000283.jpg,0.9850414991378784,0.9755244851112366,0.9947460889816284,98,89
drp.en_ko.in_house.selectstar_004078.jpg,0.9850943684577942,0.9801980257034302,0.9900398254394531,112,112
drp.en_ko.in_house.selectstar_004182.jpg,0.9851124882698059,0.9895287752151489,0.9807355403900146,127,137
drp.en_ko.in_house.selectstar_003927.jpg,0.985423743724823,0.9828473329544067,0.9880136847496033,138,134
drp.en_ko.in_house.selectstar_002593.jpg,0.9857279062271118,0.9885495901107788,0.9829221963882446,110,112
drp.en_ko.in_house.selectstar_002766.jpg,0.9857651591300964,0.9719298481941223,1.0,94,87
drp.en_ko.in_house.selectstar_001831.jpg,0.9860772490501404,0.9749373197555542,0.997474730014801,82,77
drp.en_ko.in_house.selectstar_001248.jpg,0.9862348437309265,0.9728434681892395,1.0,126,113
drp.en_ko.in_house.selectstar_003634.jpg,0.9862452745437622,0.9831804037094116,0.9893292784690857,124,119
drp.en_ko.in_house.selectstar_002882.jpg,0.9862671494483948,0.9822294116020203,0.990338146686554,147,140
